,ops_num,game_code,circulation,ufps_num,postamt_num,sales,date
15013,127495,7105,270,2,96,46,2018-01-28
15020,115455,7105,236,2,484,20,2017-06-04
15029,119619,7105,239,2,306,21,2017-06-25
15051,124365,7105,308,2,664,64,2018-10-21
15055,121374,7105,310,2,306,37,2018-11-04
15067,119602,7105,272,2,306,51,2018-02-11
15069,127576,7105,272,2,96,53,2018-02-11
15080,109383,7105,304,2,484,27,2018-09-23
15086,127495,7105,307,2,96,23,2018-10-14
15090,111398,7105,243,2,224,14,2017-07-23
15097,119049,7105,247,2,306,28,2017-08-20
15099,121108,7105,248,2,306,10,2017-08-27
15102,109388,7105,279,2,484,51,2018-04-01
15105,129338,7105,314,2,96,16,2018-12-02
15107,119619,7105,315,2,306,29,2018-12-09
15115,115372,7105,216,2,165,40,2017-01-15
15122,125222,7105,265,2,664,74,2017-12-24
15126,117624,7105,292,2,165,39,2018-07-01
15134,115409,7105,295,2,165,16,2018-07-22
15136,125502,7105,295,2,664,19,2018-07-22
15146,105523,7105,321,2,224,34,2019-01-20
15152,109263,7105,323,2,484,55,2019-02-03
15163,117405,7105,239,2,165,27,2017-06-25
15165,111622,7105,240,2,224,14,2017-07-02
15170,117624,7105,277,2,165,57,2018-03-18
15172,127422,7105,277,2,96,57,2018-03-18
15173,127495,7105,277,2,96,30,2018-03-18
15177,125222,7105,226,2,664,41,2017-03-26
15178,111524,7105,227,2,224,25,2017-04-02
15181,123376,7105,228,2,664,13,2017-04-09
15188,105523,7105,271,2,224,31,2018-02-04
15202,115682,7105,301,2,484,18,2018-09-02
15208,109382,7105,303,2,484,92,2018-09-16
15219,115597,7105,297,2,484,28,2018-08-05
15221,125362,7105,298,2,664,20,2018-08-12
15229,125476,7105,257,2,664,29,2017-10-29
15236,105568,7105,229,2,224,46,2017-04-16
15242,121374,7105,272,2,306,35,2018-02-11
15246,115138,7105,275,2,484,31,2018-03-04
15249,111524,7105,275,2,224,33,2018-03-04
15256,105554,7105,247,2,224,35,2017-08-20
15257,117624,7105,247,2,165,16,2017-08-20
15265,124460,7105,281,2,664,45,2018-04-15
15266,121087,7105,281,2,306,10,2018-04-15
15267,121293,7105,281,2,306,35,2018-04-15
15274,127427,7105,290,2,96,40,2018-06-17
15279,115682,7105,319,2,484,13,2019-01-06
15281,125239,7105,320,2,664,97,2019-01-13
15289,125475,7105,305,2,664,18,2018-09-30
15294,115409,7105,307,2,165,17,2018-10-14
15298,111398,7105,312,2,224,53,2018-11-18
15308,123098,7105,249,2,664,16,2017-09-03
15310,105264,7105,250,2,224,12,2017-09-10
15332,109263,7105,318,2,484,353,2018-12-30
15335,129272,7105,207,2,96,10,2016-11-13
15347,127434,7105,265,2,96,24,2017-12-24
15348,129272,7105,265,2,96,20,2017-12-24
15350,124365,7105,293,2,664,33,2018-07-08
15352,124489,7105,294,2,664,39,2018-07-15
15360,124489,7105,321,2,664,38,2019-01-20
15365,121374,7105,235,2,306,18,2017-05-28
15366,125363,7105,236,2,664,16,2017-06-04
15368,123308,7105,237,2,664,26,2017-06-11
15371,129110,7105,239,2,96,25,2017-06-25
15375,109263,7105,241,2,484,20,2017-07-09
15377,129281,7105,278,2,96,20,2018-03-25
15381,127474,7105,308,2,96,40,2018-10-21
15385,127081,7105,311,2,96,50,2018-11-11
15387,123557,7105,311,2,664,28,2018-11-11
15388,115035,7105,311,2,165,16,2018-11-11
15394,119192,7105,251,2,306,47,2017-09-17
15399,125476,7105,254,2,664,8,2017-10-08
15403,105568,7105,284,2,224,43,2018-05-06
15409,124575,7105,317,2,664,7,2018-12-23
15413,117624,7105,229,2,165,28,2017-04-16
15416,117405,7105,230,2,165,35,2017-04-23
15419,111398,7105,230,2,224,24,2017-04-23
15420,109518,7105,232,2,484,22,2017-05-07
15421,125222,7105,234,2,664,41,2017-05-21
15425,127495,7105,272,2,96,34,2018-02-11
15427,124575,7105,273,2,664,34,2018-02-18
15429,109388,7105,275,2,484,31,2018-03-04
15436,119619,7105,255,2,306,54,2017-10-15
15437,127495,7105,256,2,96,17,2017-10-22
15441,117218,7105,257,2,165,39,2017-10-29
15449,127434,7105,260,2,96,21,2017-11-19
15453,117218,7105,288,2,165,32,2018-06-03
15458,117648,7105,319,2,165,9,2019-01-06
15460,119034,7105,320,2,306,35,2019-01-13
15464,115088,7105,242,2,484,19,2017-07-16
15471,109518,7105,248,2,484,22,2017-08-27
15473,119049,7105,217,2,306,21,2017-01-22
15486,121151,7105,280,2,306,17,2018-04-08
15488,109429,7105,281,2,484,35,2018-04-15
15490,117246,7105,281,2,165,16,2018-04-15
15492,125430,7105,312,2,664,35,2018-11-18
15504,121293,7105,314,2,306,14,2018-12-02
15506,109388,7105,315,2,484,17,2018-12-09
15518,109462,7105,269,2,484,26,2018-01-21
15523,105523,7105,270,2,224,34,2018-01-28
15524,115455,7105,270,2,484,17,2018-01-28
15538,105554,7105,208,2,224,16,2016-11-20
15545,119619,7105,263,2,306,48,2017-12-10
15551,129281,7105,293,2,96,22,2018-07-08
15555,123098,7105,294,2,664,14,2018-07-15
15557,115583,7105,294,2,484,35,2018-07-15
15558,115597,7105,294,2,484,36,2018-07-15
15572,115598,7105,262,2,165,37,2017-12-03
15573,105005,7105,262,2,224,43,2017-12-03
15577,125565,7105,264,2,664,18,2017-12-17
15583,111398,7105,223,2,224,11,2017-03-05
15585,115409,7105,226,2,165,29,2017-03-26
15593,121471,7105,295,2,306,58,2018-07-22
15599,119034,7105,322,2,306,29,2019-01-27
15600,105554,7105,268,2,224,59,2018-01-14
15601,127474,7105,268,2,96,58,2018-01-14
15606,123376,7105,268,2,664,36,2018-01-14
15616,123308,7105,249,2,664,8,2017-09-03
15626,119192,7105,253,2,306,36,2017-10-01
15632,117648,7105,285,2,165,27,2018-05-13
15638,121471,7105,318,2,306,319,2018-12-30
15639,125239,7105,255,2,664,94,2017-10-15
15640,111250,7105,255,2,224,23,2017-10-15
15643,125362,7105,256,2,664,17,2017-10-22
15644,121552,7105,257,2,306,21,2017-10-29
15655,105523,7105,289,2,224,18,2018-06-10
15663,105264,7105,235,2,224,30,2017-05-28
15669,124489,7105,320,2,664,40,2019-01-13
15670,105066,7105,320,2,224,15,2019-01-13
15671,124575,7105,276,2,664,41,2018-03-11
15672,123557,7105,276,2,664,87,2018-03-11
15682,107589,7105,310,2,224,20,2018-11-04
15685,129281,7105,311,2,96,18,2018-11-11
15694,125627,7105,245,2,664,15,2017-08-06
15695,119049,7105,246,2,306,25,2017-08-13
15700,105523,7105,248,2,224,41,2017-08-27
15705,127410,7105,280,2,96,44,2018-04-08
15706,129338,7105,281,2,96,9,2018-04-15
15708,125627,7105,281,2,664,25,2018-04-15
15714,129272,7105,313,2,96,34,2018-11-25
15724,125222,7105,266,2,664,559,2017-12-31
15726,109429,7105,266,2,484,286,2017-12-31
15735,109383,7105,231,2,484,32,2017-04-30
15754,125430,7105,307,2,664,40,2018-10-14
15755,109462,7105,307,2,484,29,2018-10-14
15761,109518,7105,238,2,484,14,2017-06-18
15764,115409,7105,240,2,165,27,2017-07-02
15765,125239,7105,240,2,664,67,2017-07-02
15768,121293,7105,240,2,306,16,2017-07-02
15770,125430,7105,240,2,664,16,2017-07-02
15778,119192,7105,278,2,306,35,2018-03-25
15788,119049,7105,311,2,306,28,2018-11-11
15805,125565,7105,254,2,664,10,2017-10-08
15815,125430,7105,227,2,664,27,2017-04-02
15824,129110,7105,234,2,96,21,2017-05-21
15832,117133,7105,275,2,165,25,2018-03-04
15836,119034,7105,219,2,306,14,2017-02-05
15841,129338,7105,267,2,96,13,2018-01-07
15844,121087,7105,305,2,306,8,2018-09-30
15857,121087,7105,257,2,306,14,2017-10-29
15862,119619,7105,260,2,306,45,2017-11-19
15866,111524,7105,288,2,224,17,2018-06-03
15867,121108,7105,289,2,306,21,2018-06-10
15868,115035,7105,289,2,165,20,2018-06-10
15869,119034,7105,290,2,306,21,2018-06-17
15870,115455,7105,290,2,484,17,2018-06-17
15873,125476,7105,320,2,664,31,2019-01-13
15874,125363,7105,296,2,664,60,2018-07-29
15876,127081,7105,297,2,96,32,2018-08-05
15883,105005,7105,284,2,224,35,2018-05-06
15885,124460,7105,285,2,664,40,2018-05-13
15889,107589,7105,286,2,224,36,2018-05-20
15893,125475,7105,317,2,664,22,2018-12-23
15899,125476,7105,269,2,664,56,2018-01-21
15903,117405,7105,270,2,165,63,2018-01-28
15905,129272,7105,271,2,96,48,2018-02-04
15910,119034,7105,301,2,306,25,2018-09-02
15930,127422,7105,261,2,96,32,2017-11-26
15931,127434,7105,262,2,96,25,2017-12-03
15932,127427,7105,262,2,96,22,2017-12-03
15935,125239,7105,264,2,664,37,2017-12-17
15938,119034,7105,265,2,306,16,2017-12-24
15942,127410,7105,293,2,96,21,2018-07-08
15946,129323,7105,294,2,96,47,2018-07-15
15947,121374,7105,321,2,306,49,2019-01-20
15955,119034,7105,323,2,306,34,2019-02-03
15956,127576,7105,242,2,96,18,2017-07-16
15959,105264,7105,242,2,224,12,2017-07-16
15961,115583,7105,244,2,484,20,2017-07-30
15962,119034,7105,244,2,306,22,2017-07-30
15971,109383,7105,247,2,484,28,2017-08-20
15974,109382,7105,279,2,484,45,2018-04-01
15978,119619,7105,279,2,306,62,2018-04-01
15980,124365,7105,281,2,664,60,2018-04-15
15981,121552,7105,282,2,306,19,2018-04-22
15989,115035,7105,314,2,165,24,2018-12-02
15991,109462,7105,315,2,484,23,2018-12-09
15996,127474,7105,236,2,96,38,2017-06-04
16004,119049,7105,239,2,306,20,2017-06-25
16006,125362,7105,241,2,664,10,2017-07-09
16025,121087,7105,230,2,306,13,2017-04-23
16026,117218,7105,231,2,165,32,2017-04-30
16029,115088,7105,231,2,484,23,2017-04-30
16035,105005,7105,272,2,224,53,2018-02-11
16038,115372,7105,273,2,165,113,2018-02-18
16039,125565,7105,274,2,664,27,2018-02-25
16041,115597,7105,275,2,484,60,2018-03-04
16043,105043,7105,304,2,224,20,2018-09-23
16045,119049,7105,305,2,306,27,2018-09-30
16048,109383,7105,306,2,484,19,2018-10-07
16051,123557,7105,215,2,664,45,2017-01-08
16054,121108,7105,266,2,306,108,2017-12-31
16059,124460,7105,255,2,664,36,2017-10-15
16065,129272,7105,258,2,96,18,2017-11-05
16071,109382,7105,260,2,484,44,2017-11-19
16072,127427,7105,287,2,96,27,2018-05-27
16075,111398,7105,288,2,224,24,2018-06-03
16076,129272,7105,290,2,96,28,2018-06-17
16078,119311,7105,291,2,306,45,2018-06-24
16079,125362,7105,297,2,664,13,2018-08-05
16086,127410,7105,299,2,96,24,2018-08-19
16090,115088,7105,252,2,484,21,2017-09-24
16114,117246,7105,316,2,165,25,2018-12-16
16118,115409,7105,317,2,165,27,2018-12-23
16120,109383,7105,318,2,484,137,2018-12-30
16123,127276,7105,268,2,96,62,2018-01-14
16126,125222,7105,269,2,664,116,2018-01-21
16127,119192,7105,270,2,306,64,2018-01-28
16130,129110,7105,271,2,96,36,2018-02-04
16132,127276,7105,300,2,96,32,2018-08-26
16155,115409,7105,262,2,165,18,2017-12-03
16157,129323,7105,262,2,96,36,2017-12-03
16165,125363,7105,292,2,664,22,2018-07-01
16167,123098,7105,293,2,664,16,2018-07-08
16179,127434,7105,323,2,96,47,2019-02-03
16180,115138,7105,323,2,484,23,2019-02-03
16194,109462,7105,248,2,484,20,2017-08-27
16197,117463,7105,248,2,165,14,2017-08-27
16199,125475,7105,279,2,664,23,2018-04-01
16203,109382,7105,280,2,484,97,2018-04-08
16207,124365,7105,313,2,664,55,2018-11-25
16210,129110,7105,314,2,96,66,2018-12-02
16215,117218,7105,235,2,165,25,2017-05-28
16216,111398,7105,236,2,224,17,2017-06-04
16217,127410,7105,236,2,96,8,2017-06-04
16226,115409,7105,241,2,165,19,2017-07-09
16231,125502,7105,277,2,664,45,2018-03-18
16236,129338,7105,308,2,96,19,2018-10-21
16238,125222,7105,308,2,664,86,2018-10-21
16247,121087,7105,216,2,306,25,2017-01-15
16248,111250,7105,218,2,224,13,2017-01-29
16249,125430,7105,218,2,664,20,2017-01-29
16252,117624,7105,219,2,165,22,2017-02-05
16254,121293,7105,220,2,306,20,2017-02-12
16256,121374,7105,221,2,306,24,2017-02-19
16258,115598,7105,296,2,165,20,2018-07-29
16270,124575,7105,230,2,664,17,2017-04-23
16271,105005,7105,230,2,224,27,2017-04-23
16273,129338,7105,231,2,96,12,2017-04-30
16276,127474,7105,234,2,96,34,2017-05-21
16280,117648,7105,249,2,165,14,2017-09-03
16291,123376,7105,254,2,664,19,2017-10-08
16297,117405,7105,284,2,165,21,2018-05-06
16304,127276,7105,286,2,96,38,2018-05-20
16311,121151,7105,222,2,306,20,2017-02-26
16313,105523,7105,225,2,224,31,2017-03-19
16316,127276,7105,226,2,96,19,2017-03-26
16319,117218,7105,228,2,165,31,2017-04-09
16320,117405,7105,268,2,165,60,2018-01-14
16321,117463,7105,268,2,165,57,2018-01-14
16335,124575,7105,272,2,664,27,2018-02-11
16336,117218,7105,272,2,165,31,2018-02-11
16344,111622,7105,306,2,224,15,2018-10-07
16349,117463,7105,212,2,165,16,2016-12-18
16351,121087,7105,212,2,306,13,2016-12-18
16355,119192,7105,262,2,306,52,2017-12-03
16357,121374,7105,263,2,306,39,2017-12-10
16364,105005,7105,265,2,224,51,2017-12-24
16365,117133,7105,265,2,165,31,2017-12-24
16366,124575,7105,292,2,664,36,2018-07-01
16369,119034,7105,295,2,306,18,2018-07-22
16376,105066,7105,322,2,224,23,2019-01-27
16380,105554,7105,323,2,224,53,2019-02-03
16382,105066,7105,323,2,224,18,2019-02-03
16387,125476,7105,244,2,664,16,2017-07-30
16390,119034,7105,245,2,306,19,2017-08-06
16393,105043,7105,248,2,224,24,2017-08-27
16405,111250,7105,312,2,224,32,2018-11-18
16408,119311,7105,313,2,306,69,2018-11-25
16411,115088,7105,313,2,484,28,2018-11-25
16412,124365,7105,314,2,664,64,2018-12-02
16415,125475,7105,314,2,664,26,2018-12-02
16432,115598,7105,260,2,165,42,2017-11-19
16439,127474,7105,287,2,96,24,2018-05-27
16445,129323,7105,290,2,96,30,2018-06-17
16454,119049,7105,236,2,306,34,2017-06-04
16455,121293,7105,236,2,306,30,2017-06-04
16460,109263,7105,237,2,484,26,2017-06-11
16464,105264,7105,239,2,224,22,2017-06-25
16477,105554,7105,227,2,224,25,2017-04-02
16480,127474,7105,276,2,96,115,2018-03-11
16487,119619,7105,277,2,306,57,2018-03-18
16488,125362,7105,278,2,664,21,2018-03-25
16501,117463,7105,311,2,165,26,2018-11-11
16502,111398,7105,311,2,224,34,2018-11-11
16511,105554,7105,209,2,224,22,2016-11-27
16516,123308,7105,214,2,664,56,2017-01-01
16520,127422,7105,256,2,96,39,2017-10-22
16522,124575,7105,260,2,664,19,2017-11-19
16523,123308,7105,260,2,664,58,2017-11-19
16530,109382,7105,289,2,484,47,2018-06-10
16537,107589,7105,320,2,224,43,2019-01-13
16538,125627,7105,261,2,664,22,2017-11-26
16545,127576,7105,229,2,96,21,2017-04-16
16549,125475,7105,273,2,664,30,2018-02-18
16554,105066,7105,275,2,224,24,2018-03-04
16555,125430,7105,304,2,664,41,2018-09-23
16556,121374,7105,305,2,306,38,2018-09-30
16566,119602,7105,293,2,306,57,2018-07-08
16573,125222,7105,323,2,664,66,2019-02-03
16574,127204,7105,266,2,96,145,2017-12-31
16578,121355,7105,267,2,306,25,2018-01-07
16579,115088,7105,296,2,484,19,2018-07-29
16581,127576,7105,297,2,96,37,2018-08-05
16584,124365,7105,298,2,664,62,2018-08-12
16585,119192,7105,298,2,306,42,2018-08-12
16586,115372,7105,299,2,165,103,2018-08-19
16595,121552,7105,253,2,306,14,2017-10-01
16596,109383,7105,253,2,484,27,2017-10-01
16597,111622,7105,254,2,224,13,2017-10-08
16600,129338,7105,254,2,96,13,2017-10-08
16611,125502,7105,318,2,664,303,2018-12-30
16613,109462,7105,318,2,484,194,2018-12-30
16614,115455,7105,318,2,484,231,2018-12-30
16617,124575,7105,242,2,664,18,2017-07-16
16635,105568,7105,280,2,224,77,2018-04-08
16636,105066,7105,282,2,224,26,2018-04-22
16640,117463,7105,312,2,165,21,2018-11-18
16641,121374,7105,313,2,306,50,2018-11-25
16645,117133,7105,313,2,165,22,2018-11-25
16646,111622,7105,314,2,224,16,2018-12-02
16656,119049,7105,232,2,306,13,2017-05-07
16658,125476,7105,272,2,664,35,2018-02-11
16659,115598,7105,272,2,165,38,2018-02-11
16675,105523,7105,306,2,224,20,2018-10-07
16680,121087,7105,250,2,306,13,2017-09-10
16681,105005,7105,252,2,224,32,2017-09-24
16682,123376,7105,253,2,664,18,2017-10-01
16689,121087,7105,284,2,306,12,2018-05-06
16694,127576,7105,316,2,96,50,2018-12-16
16699,121087,7105,318,2,306,191,2018-12-30
16703,105005,7105,256,2,224,39,2017-10-22
16704,125627,7105,256,2,664,19,2017-10-22
16706,123308,7105,259,2,664,28,2017-11-12
16718,127422,7105,289,2,96,37,2018-06-10
16719,115138,7105,289,2,484,18,2018-06-10
16724,127474,7105,222,2,96,40,2017-02-26
16728,127427,7105,224,2,96,23,2017-03-12
16730,119311,7105,226,2,306,23,2017-03-26
16735,105568,7105,269,2,224,67,2018-01-21
16736,105066,7105,271,2,224,20,2018-02-04
16738,124575,7105,271,2,664,33,2018-02-04
16741,124575,7105,215,2,664,11,2017-01-08
16745,111398,7105,217,2,224,11,2017-01-22
16746,119049,7105,218,2,306,16,2017-01-29
16747,115409,7105,219,2,165,7,2017-02-05
16748,127434,7105,219,2,96,18,2017-02-05
16753,125627,7105,297,2,664,13,2018-08-05
16755,123098,7105,298,2,664,16,2018-08-12
16757,119619,7105,298,2,306,55,2018-08-12
16760,127081,7105,301,2,96,28,2018-09-02
16762,109383,7105,302,2,484,18,2018-09-09
16770,119192,7105,261,2,306,76,2017-11-26
16786,117246,7105,321,2,165,30,2019-01-20
16787,119034,7105,321,2,306,28,2019-01-20
16799,119192,7105,245,2,306,44,2017-08-06
16800,119619,7105,245,2,306,45,2017-08-06
16806,121374,7105,279,2,306,41,2018-04-01
16815,123308,7105,281,2,664,44,2018-04-15
16827,119311,7105,315,2,306,42,2018-12-09
16828,119034,7105,235,2,306,17,2017-05-28
16829,127276,7105,236,2,96,21,2017-06-04
16830,115583,7105,236,2,484,25,2017-06-04
16833,127576,7105,237,2,96,20,2017-06-11
16834,111524,7105,239,2,224,24,2017-06-25
16835,109429,7105,239,2,484,49,2017-06-25
16837,119311,7105,239,2,306,19,2017-06-25
16848,127434,7105,308,2,96,29,2018-10-21
16852,121087,7105,310,2,306,10,2018-11-04
16853,115409,7105,311,2,165,14,2018-11-11
16859,121293,7105,243,2,306,20,2017-07-23
16863,111622,7105,244,2,224,19,2017-07-30
16876,115372,7105,281,2,165,63,2018-04-15
16885,115409,7105,314,2,165,28,2018-12-02
16894,121355,7105,206,2,306,15,2016-11-06
16897,115035,7105,256,2,165,23,2017-10-22
16901,115409,7105,258,2,165,28,2017-11-05
16907,109383,7105,260,2,484,26,2017-11-19
16915,115372,7105,290,2,165,45,2018-06-17
16933,107589,7105,236,2,224,12,2017-06-04
16940,125430,7105,241,2,664,31,2017-07-09
16944,125239,7105,278,2,664,56,2018-03-25
16945,111524,7105,209,2,224,7,2016-11-27
16946,125222,7105,211,2,664,24,2016-12-11
16961,124575,7105,264,2,664,36,2017-12-17
16972,115598,7105,323,2,165,44,2019-02-03
16973,125363,7105,323,2,664,45,2019-02-03
16978,121552,7105,249,2,306,12,2017-09-03
16979,105523,7105,250,2,224,24,2017-09-10
16995,127427,7105,283,2,96,25,2018-04-29
17004,127474,7105,318,2,96,368,2018-12-30
17014,111622,7105,233,2,224,11,2017-05-14
17017,127276,7105,273,2,96,70,2018-02-18
17018,121108,7105,273,2,306,43,2018-02-18
17019,109382,7105,273,2,484,61,2018-02-18
17020,129281,7105,274,2,96,19,2018-02-25
17024,117218,7105,275,2,165,50,2018-03-04
17025,105264,7105,275,2,224,15,2018-03-04
17041,129164,7105,223,2,96,21,2017-03-05
17042,127434,7105,224,2,96,116,2017-03-12
17043,123557,7105,225,2,664,19,2017-03-19
17045,109518,7105,226,2,484,10,2017-03-26
17048,124365,7105,228,2,664,24,2017-04-09
17049,124460,7105,268,2,664,89,2018-01-14
17051,127427,7105,270,2,96,36,2018-01-28
17052,125565,7105,270,2,664,27,2018-01-28
17054,111524,7105,271,2,224,41,2018-02-04
17063,121355,7105,242,2,306,9,2017-07-16
17065,121374,7105,243,2,306,15,2017-07-23
17068,109518,7105,245,2,484,14,2017-08-06
17084,127276,7105,228,2,96,22,2017-04-09
17086,125222,7105,228,2,664,65,2017-04-09
17090,125430,7105,279,2,664,56,2018-04-01
17091,117624,7105,279,2,165,47,2018-04-01
17092,129281,7105,280,2,96,33,2018-04-08
17093,121108,7105,280,2,306,25,2018-04-08
17095,109382,7105,281,2,484,66,2018-04-15
17103,105264,7105,312,2,224,13,2018-11-18
17104,115682,7105,312,2,484,29,2018-11-18
17108,115598,7105,315,2,165,34,2018-12-09
17110,117624,7105,250,2,165,13,2017-09-10
17113,105568,7105,252,2,224,49,2017-09-24
17140,125565,7105,303,2,664,27,2018-09-16
17146,127204,7105,316,2,96,13,2018-12-16
17167,121471,7105,278,2,306,60,2018-03-25
17175,115583,7105,310,2,484,43,2018-11-04
17176,123098,7105,310,2,664,15,2018-11-04
17180,109263,7105,230,2,484,9,2017-04-23
17187,115598,7105,234,2,165,31,2017-05-21
17190,117463,7105,272,2,165,46,2018-02-11
17192,123308,7105,274,2,664,108,2018-02-25
17193,115598,7105,274,2,165,84,2018-02-25
17200,115372,7105,305,2,165,61,2018-09-30
17205,129272,7105,208,2,96,8,2016-11-20
17208,127276,7105,261,2,96,45,2017-11-26
17214,109383,7105,265,2,484,27,2017-12-24
17216,129110,7105,292,2,96,50,2018-07-01
17224,125222,7105,294,2,664,49,2018-07-15
17241,119311,7105,287,2,306,73,2018-05-27
17257,123308,7105,217,2,664,54,2017-01-22
17258,111622,7105,217,2,224,15,2017-01-22
17262,105568,7105,220,2,224,34,2017-02-12
17267,125476,7105,267,2,664,14,2018-01-07
17279,111250,7105,219,2,224,17,2017-02-05
17282,121552,7105,296,2,306,23,2018-07-29
17294,121355,7105,251,2,306,20,2017-09-17
17297,109383,7105,252,2,484,30,2017-09-24
17308,121293,7105,232,2,306,27,2017-05-07
17311,121552,7105,283,2,306,26,2018-04-29
17312,115682,7105,283,2,484,18,2018-04-29
17314,127427,7105,286,2,96,32,2018-05-20
17326,125565,7105,317,2,664,8,2018-12-23
17329,129323,7105,304,2,96,65,2018-09-23
17330,111250,7105,304,2,224,48,2018-09-23
17337,127422,7105,242,2,96,24,2017-07-16
17342,127474,7105,244,2,96,12,2017-07-30
17355,109518,7105,281,2,484,39,2018-04-15
17359,125475,7105,282,2,664,23,2018-04-22
17362,125362,7105,312,2,664,27,2018-11-18
17363,125475,7105,312,2,664,32,2018-11-18
17366,117218,7105,314,2,165,24,2018-12-02
17367,119602,7105,314,2,306,58,2018-12-02
17369,117463,7105,235,2,165,38,2017-05-28
17373,119034,7105,237,2,306,21,2017-06-11
17376,115455,7105,239,2,484,11,2017-06-25
17380,115455,7105,240,2,484,12,2017-07-02
17388,125565,7105,278,2,664,19,2018-03-25
17397,117624,7105,224,2,165,52,2017-03-12
17405,117218,7105,227,2,165,32,2017-04-02
17415,127422,7105,270,2,96,43,2018-01-28
17426,129323,7105,301,2,96,44,2018-09-02
17431,115583,7105,261,2,484,33,2017-11-26
17432,121552,7105,263,2,306,18,2017-12-10
17444,125222,7105,295,2,664,59,2018-07-22
17450,105264,7105,206,2,224,11,2016-11-06
